等了24年陽光法案完成最後拼圖	politics
TOTO日本菁英賽》馮珊珊衛冕LPGA今年唯一連莊	sports
裕隆3人換號他鐵齒不迷信	sports
17萬4596人入股挺體改！	sports
威力彩頭獎連22摃	society
痛斥婦聯會缺乏改革誠意立委籲清查隱匿的資產	politics
連4場敲安梁家榮hold住「打擊王」	sports
菲勞運毒集團走私3kg大麻花	society
RSF主席︰台灣媒體多元可供選擇	politics
地下簽賭獎金高賭徒搏夢總輸到脫褲	society
飯局妹詐富商5100萬願吐還換輕判	society
輕舟變戰艦可成董座洪水樹：明年持續強勁成長	business
勇士少了KD只讓灰狼爽半場	sports
P-3C反潛機今成軍	politics
魔法學校經驗建仔今分享	sports
顧立雄︰拉高外資稅負恐爆匯出潮	business
派出所勤教播錯片員警插播求婚啦	society
兩個名女人的戰爭意外成焦點	society
中和大火／肝硬化沒帶走他保全被火神帶走	society
無罪可聲請冤賠最高可獲14萬5千元	society
欠尊重！馬林魚大清倉惹惱球員	sports
姚立明妻楊芳玲被提名監委引發議論	politics
職桌年終賽莊智淵連18年獲門票	sports
HBL／陳孝榕好膽挑7號扛南湖頭牌	sports
「機車」美眉酒駕拒檢逆向、闖紅燈甩尾犁田	society
黑豹旗》徐世凱再見安興大附農晉4	sports
雄獅聯手保保搶攻日客商機	business
關懷盃》大聯盟專用球王維中隨身攜帶	sports
撞死人要賠1億？客運司機上吊	society
成功嶺闖哨役政署長辭職	politics
夢幻緣份周董還收著陳文杰的信	sports
下月瓦斯每公斤漲6角近3年新高	business
消息錯亂穩懋遭錯殺、波若威漲停	business
移工悲歌／苦命鴛鴦見面前夕夫成焦屍	society
《吸食器也塞》D奶好激凸～原來藏毒	society
工商界︰防投資台灣排擠效應	business
舉重「藥」不得奧運考慮剔除	sports
台糖養豬場沼氣發電自用	business
美國拒承認中國市場經濟地位	business
Lululemon電商零售雙贏儒鴻受惠	business
洋將比「大尺碼」搶當扛霸子	sports
冬季聯盟／王威晨驚天一擊中職拚出態度	sports
三中案檢搜索中投、衡平公司	politics
澳門羽球黃金大獎賽》抗中後來居上白馭珀首闖女單決賽	sports
張鐵志翻版2學者赴港交流也遭拒入境	politics
8賊問路、裝跌倒、洩輪胎氣…珠寶商早被盯上	society
半導體設備投資三星今年砸7830億	business
都敲10安台灣1分羅德6分	sports
特勤中心副指揮官林文豪周廣齊呼聲高	politics
在車上對女子自慰搖下車窗被判有罪	society
日巡封關戰盧曉晴賽史最低桿封后	sports
豪小子報告傷情：可正常行走	sports
行動支付普及率2025年要達9成	business
慶富詐貸案簡良鑑300萬交保	politics
中信盃三冠王盼與殷仔「投打對決」	sports
聯家軍作帳行情啟動智原、原相是主角	business
APEC》數位經濟論壇詹宏志將任主席	politics
GPS查案要立法辦案不用怕違法啦	society
少棒投球數擬設限教練有歧見	sports
國家利益當籌碼擋總預算缺正當性	politics
韓教頭真心話：王柏融應該打冬盟	sports
冬盟》打到一半召回日本社會人上班去	sports
樂陞拆售產品線辣椒有意拿授權	business
李明哲被判刑陸委會：滾動檢討兩岸政策	politics
台積結合封測接單將擴至AI	business
活塞2奇兵逼退綠衫軍	sports
台日青棒賽》范柏絜牽制「自滅」高苑2連敗	sports
國民參審制內容摘要	society
2017豐收全球股市「漲」聲鼓勵	business
賴揆視察警調宣示「掃毒為國為民」	society
NIKE青棒訓練營》投球小細節建仔親自「腳」正	sports
施以冗長審查博通併高通中國恐設路障	business
透天厝只要半價?假賣屋詐185萬	society
「共生連線」重現吳念庭︰從沒想過	sports
子公司恩德獲利轉強事欣科進補	business
台日男籃同落難明年再對尬	sports
岱桑第一手消息巨人也愛王柏融	sports
柯︰核准陳抗路線要檢討	business
摩鐵櫃檯說溜嘴醋男闖進房揍死小三	society
48被告允賠償逾半沒履行	society
無間道真實版╱小隊長出賣隊長洩個資給黑道老大	society
護照出包被拔官龔中誠反批：部長核定的	politics
HBL》南山松山火力猛攜手晉12	sports
車寬如轎車操作不熟易出「撞」況	society
違約停權慶富最久禁投標三年	politics
朱銘的伯樂是色狼電梯內5度襲女腰臀	society
孕妻載女墜谷深情夫沿路急尋救3命	society
海空搜救幻象發現疑似求生訊號	politics
沒「雙勝」的中信兄弟旗艦店開幕	sports
杭州地價翻倍新纖有意賣地遷廠	business
半導體業︰不因外資報告動搖策略	business
殺學妹「非臨時起意」男大生收押	society
美稅改有利出口商疑違反WTO規定	business
北市長人選國民黨將全民調	politics
iPhone明年新機將見6.5吋螢幕	business
紅雀搶史砲情願人財兩失	sports
「按這個」難證明做半套負責人不起訴	society
李登輝舉手挺柯P	politics
「我沒放水」林智勝以淚明志只想好好打球	sports
書劍集》比特幣驚魂	business
百萬象迷急凍不及格的9404人	sports
二刀流指南腦筋急轉彎／6天先發1次、期間3天DH	sports
財經觀測站》道德勸說有用嗎？	business
帶青棒太燒腦王光輝嘆「不簡單」	sports
NBA》保羅歸隊點「火」哈登砍48分射日	sports
賊偷漢朝玉琮銷贓不成先落網	society
每人16.6萬基本生活費免稅明年適用	business
妻小都在車上醉爸「倒退嚕」逃酒測	society
慶云骨灰罈吸金79億二審逆轉有罪全沒收	society
建仔真心話這一年空白很茫然	sports
促轉條例三讀》黨產歸公用於長照、社福等事務	politics
厄文不在綠衫軍遭爐主擊沉	sports
《財經觀測站》末升段必有妖孽	business
冬盟》例賽8連勝、9連不敗中職寫完美結局	sports
證券行情表、證券表格	business
美科技股重挫拖累亞股下跌	business
三分球「27投3中」！勇士中止11連勝	sports
大聯盟群魔亂舞天使二刀流能走多遠?	sports
中國逼外企設共黨組織德企怒嗆撤資	business
證券行情表、證券表格	business
推動區域資安聯防政院規劃六都領軍	politics
單親爸不贊助買機車少年賭氣上吊亡	society
又見兒虐...小兄妹大面積燙傷	society
前進印度矽谷台達電、億光秀實力	business
PO文指餐廳有蟑螂老鼠男加重誹謗起訴	society
《謠言終結站》ATM明細表不會洩個資	politics
洗地疑誤觸延長線收容人遭電死	society
教訓10月嬰玩飲水器虎爸拉兒手碰熱水	society
小三拿「雙人枕頭」進房偷吃鐵證全都錄	society
混毒雜質多複合檢驗包易誤判	society
土城鵝肉名店遭縱火1死4傷	society
飛車撞進郭董愛店2男爬出落跑	society
政策環評奠基離岸風電半年通過19案	business
奧會改選羅生門》體育署：提書面資料證明	sports
杜拜年終賽》決勝局最多輸6分戴資穎驚險首勝	sports
遙指東京奧運女壘亞錦賽昨台中開打	sports
惡男餓死中風母、兄檢求處極刑	society
鹿窟事件受害人盼建紀念館	politics
中和大火／社會邊緣人3度縱火燒死好友	society
雨遮屋簷不登記北台建商當讓價優惠	business
救國團靠「幽靈辦法」大做旅館生意	politics
「我是三軍統帥，我一定會照顧大家」蔡上莒光園地：軍人退撫從優	politics
《國際現場》那斯達克傳明年推比特幣期貨	business
中國放寬外資持股銀行上限	business
國民黨中央黨部大樓市價40億只賣23億	politics
學怎麼投／羅嘉仁3天體驗有效就赴佛州	sports
離譜孕婦肝病住院溜走乾掉整瓶高粱倒地	society
歐盟山寨黑名單中國名列首惡	business
美稅改稅率反增科技大咖錢續藏海外	business
慶富案最大損失15億土銀：不影響繳庫和年終	business
《醫師建議》遇暴力男友先求援自保	society
社會人冬盟2敗都輸給中職	sports
台日青棒賽／迫日戰術成功平鎮噴火2連霸	sports
60次大三元大帝超越大鳥	sports
內鬼情報員高院加重改判	politics
相戀4年／小情侶摔車16歲女遭後車撞死	society
中職》林威助續披黃衫轉任二軍教練	sports
都更修法擬撤釘子戶防火牆	business
「自閉」林哲霆飆分秀功虧一簣	sports
中選會人事審查惹議資料不齊下週再審	politics
海康威視中國安控龍頭	business
汽油漲5角95無鉛達27.3元	business
通緝犯拒捕奪警槍對空鳴槍逃亡被逮	society
「主任當家」若不改救國團活動中心將禁營業	politics
一週大事（11月26日至12月2日）	politics
醫療外交轉型國合會推公衛專案計畫	politics
中華郵政︰先代償將向陳員追討	society
高雄市副市長許立明為高銀抱屈：好像怎麼做都不對	politics
連跌6日比特幣昨大跌21%	business
開發3D感測晶片華晶科與美廠結盟	business
美國會促邀台參加軍演軍艦互訪	politics
尼克新一哥波辛傑斯飆40分逆轉秀	sports
5度誘上床出事閃人搞大少女肚子鐵焊工判賠25萬	society
摘下眼鏡林文伯老來俏	business
總預算案遲未過恐影響軍公教加薪	politics
2500萬大牛失控撞3車衝騎樓3傷	society
有話「職」說／誰不想留在台灣踢球	sports
警抓到褲管撐不住毒販高市刑大跳樓亡	society
SBL》南部三劍客護航台銀破咒獨走	sports
活塞防守升級差龍頭半場勝差	sports
燒炭取暖引燃棉被燒死節儉老夫妻	society
又是司機打盹公車撞斷號誌桿	society
卡盜陰！夢到七爺八爺拉他醒來警在身邊	society
資深球友︰機率跟雷擊、1桿進洞一樣低	society
《國際現場》日媒︰蘋果明年續推OLED機種	business
公建挺內需賴揆︰明年GDP拚上修	business
19歲情侶當車手家長恐遭求償百萬	society
開發商多肯定商總籲說到做到	business
性騷中山女高8學生狼師終身不得任教	society
富邦長春公開賽》謝敏男同齡同桿奪唯一紅字	sports
狠殺女友扔裸屍裸男跟著跳樓慘死車頂	society
裁撤六外館資源挹注新南向	politics
223隊參賽諸羅山盃創新高	sports
打敗世界第2黃鈺仁惜摘銅	sports
大帝大三元捧球哥為跳槽？	sports
少年開槍子彈轉彎衰翁車胎消氣卡彈	society
拿關渡國小練槍20歲男帶槍投案	society
民進黨第7代發言人最年輕僅28歲	politics
比特幣加持╱利機明年獲利成長上看5成	business
韓左砲多陳冠宇戰前特訓	sports
獵雷艦案》國庫署列席紀錄立委：簡太郎喬聯貸	politics
４煞砸天燈店潑漆店主男嬰滿頭紅漆	society
裕日車創新風雲賞鼓勵學子巧思	business
洽商國共論壇？》駁曾永權赴中申請府：誠實是基本原則	politics
徐生明盃／變化球禁入龜山另類復仇	sports
雙親皆打火英雄戴資穎代言防災大使	society
才分開5天…父悲鳴：我的孩子呀～	society
連任路險阻蔡修補與獨派關係	politics
C羅、梅西平分近10年金球獎	sports
申皓瑋奪MVP笑稱等很久了	sports
《財經觀測站》郭董的空污視角	business
母抱女嬰玩蛇板6歲哥推母跌嬰撞死	society
亞冠賽》扭轉台灣味「陳陳大丈夫」	sports
「相信直覺」發現遭跟蹤儘速報警	society
黑紙換美金詐千萬追出黑人集團	society
黃國昌：李瑞倉幫慶富喬5.5億貸款	politics
前新北市副市長許志堅涉貪二審仍判10年	politics
小老弟太衝岱桑點破盲點	sports
更生人畫家吃醋開槍毀了新生	society
美太陽能庫存仍高台廠明年恐續虧損	business
台彩威力盃》8強沒地主桃園挺進連霸路	sports
卡森斯老弟助拳寶島夢想家	sports
韓職1洋投年薪6000萬夠付桃猿2∕3本土球員	sports
登山自治條例4縣市自訂	society
《焦點評論》馬的主觀犯意	politics
《醫師建議》預防憾事1問2應3轉介	society
雷霆CPR連線贏家卻是鵜鶘	sports
電競夯微星、技嘉分頭搶攻	business
中科院衍生公司非鐽震模式翻版	politics
擋促轉告洋狀民進黨批國民黨邏輯錯亂	politics
焦點評論》黨內拔擢要制度化	politics
國中生偷香油錢父兄交廟方踹胸教訓	society
賭技太強賭神豪宅被轟成蜂窩	society
嬤載兒孫問開店吉時國道遭撞1車4死	society
2017台灣企業永續獎中信金獲5項殊榮	business
冬盟》赴日曾練二刀流陳子鴻棄投選打	sports
郭台銘：互聯網可助製造業轉型升級	business
大樂透頭獎連12摃	society
爵士中特獎菜鳥米契爾寫驚奇	sports
教頭曾是盜壘王汐止小胖會怕	sports
安謀進軍伺服器物聯網成契機	business
中油加油站將轉型「綠能站」	business
PChome拚雙11每4秒賣1支手機	business
光芒擬重建胡智為趁勢竄出？	sports
五輕整廠輸出印尼印度搶親	business
SBL》「小巨人」挺主題週讚「氣氛很好」	sports
11月出口年增可望衝2位數	business
東京巨蛋當觀眾「四爺」初體驗	sports
「薪」亮點》陳禹勳挑戰桃猿投手「薪一哥」	sports
報案變備案警被控吃案	society
歐盟批中國干預嚴重扭曲市場	business
CES大展台廠將組隊赴會	business
降稅拉抬成交量11月當沖戶創新高	business
被控洩馬習會機密馬不起訴	politics
黑豹旗／輸一場就OUT平鎮連霸更顯珍貴	sports
中化銀髮攜手30個夥伴建平台搶居家照護商機	business
神腦總裁砸5億買信義區豪宅	business
雨遮不登記下月上路建商︰不易漲價	business
媒體正妹團路跑「嬌點」	sports
綠能屋頂拍板住戶零出資可打平電費	business
柯瑞繃帶纏身加班變身電湖人	sports
牛棚飆速2火球男0防禦率	sports
勇士少2王牌「KK連線」也能贏	sports
司進會改革首彈公益律師天團成軍	society
證券行情表、證券表格	business
租賃專法未納居住安全立委抨政府裝睡	society
跨足新藥、醫美寶齡下月掛牌	business
台澳FTA澳洲議員：中國打壓停擺	politics
連撞4機車1人傷計程車運將落跑	society
富邦777拍出每坪失守百萬大關	business
亞冠賽震撼之旅洪總「看見潛力」	sports
太陽能廠三合一提產創金援過頭關	business
國中生偷香油錢父兄交廟方踹胸教訓	society
積欠百萬債務男當街遭痛毆擄走	society
菊池加薪1億日圓西武前所未見	sports
中和大火／10年前被檢舉違建...沒事	society
中油新南向五輕落腳印尼	business
一週大事（11月5日至11日）	politics
中職後勤好貼心洪總︰比以前棒協好	sports
7顆三分球破咒柯瑞擊沉快艇	sports
大專籃賽明開打選手想「攻蛋」	sports
MLB》想再拚1冠洋基簽回沙胖	sports
警：鵝肉店少東若違法一併究辦	society
扯！4部會核定2.2億補助69家問題社團	politics
政治受難者籲：不義遺址仁愛莊軍方應釋出	politics
中職》週刊爆婚外情林泓育喊告	sports
30歲女邀13歲少男同居判刑1年	society
回鍋董座鄭文隆拚台船翻身	business
女童母知情不吭聲︰剪都剪了我能怎麼辦	society
交代老公買威力彩中12億「全家翻身」	society
染「紫」台灣封測廠中國改攻子公司	business
欠債自救／求助公所銀行公會或警方	society
玻璃牆大有來頭王維中搶贏動力火車	sports
富商豪宅挨51槍槍手曝光連換3台小黃	society
靠賭起家早年疑藉轉播秒差海削	society
HomePod延後上市力麗：拉貨力道未減	business
賤賣黨產案前北檢主任︰馬涉背信起訴機率高	politics
組織犯罪新條例下月生效	society
全球百大科技研發獎工研院奪九項	business
追撞摔車小情侶酒駕累犯停車後落跑	society
HBL》驚險氣走「小綠綠」普門連3季晉8強	sports
《威力彩》頭獎摃龜	society
因應日韓怪投台灣拚奧運有所「側」重	sports
藍營炒作高雄幫陳菊籲勿轉移焦點	politics
心繫台棒困境建仔心中已有藍圖	sports
洛城騷動天使場均可望破4萬人	sports
全中錦》3破大會張秝羚只想超越張秝羚	sports
吳敦義怨賴揆沒聽意見宣布不見蔡英文	politics
稅改過關川普可能明年初簽署	business
世界盃亞洲區資格賽》戰澳當天生日劉錚拒絕難堪	sports
王柏融節奏亂掉洪總：罕見	sports
衝火場救出孫女嬤重傷來不及救孫	society
《國際現場》日降公司稅鼓勵企業加薪	business
一帶一路受挫200億美元工程沒了	business
獨董難為「跳船」逐年攀升	business
學者挺張忠謀：加薪可呼籲不能干預	business
馬︰兩岸跨國詐騙犯應送中國審判	politics
亞冠賽》扛4番未建功陳子豪自責	sports
嚴宏鈞好會挑「蕉」來好運到	sports
日本LPGA大王製紙女子高球賽》南韓全美貞獨走盧曉晴拚衛冕	sports
洋基總管渴求大谷：願保二刀流	sports
金門海邊驚見死豬不排除來自中國	politics
從雙通案看半導體國家隊	business
少年打2份工攤家計騎機車趕上班撞死神	society
柯文哲：我和民進黨高層關係很好段宜康：民進黨不看高層只顧基層	politics
偷民進黨部9萬韓籍慣竊判5月	politics
億光獲印度路燈標案估至少進帳7、8億	business
剁情敵蛋蛋當鱉虐殺男患酒精障礙症改輕判	society
新一代高教機擬支援對地攻擊	politics
獵雷艦案立委促檢速傳簡太郎	politics
稅改不宜再拖	business
下週油價看漲5角29個月新高	business
陳冠宇追殷汲取美日精華	sports
不做S被硬上金錢豹酒女堅提告拒大哥30萬封口費	society
大學生想吃薑母鴨夜闖墓園旁偷1隻	society
國道出「撞」況保命要訣先按警示燈	society
悍女只為8萬元活活打死同居女友	society
為大谷佈局天使喬6人先發輪值	sports
UBA》國體大加班逆轉潘向挺8強再助拳	sports
移民署核心設備禁購中國製	politics
民進黨新決議文明年中出爐	politics
一週證券行情表、一週櫃檯行情表	business
醫師︰單點疤痕沖水塗藥冰敷會復原	society
Q4利率料維持不變央行明年有機會升息	business
吳政祐加入泰山前籃球資歷0	sports
鄧愷威簽約金比胡智為高球探有解	sports
世界盃亞洲區資格賽》台版艾佛森蔣淯安扛主控	sports
挑戰布拉障礙逾2公尺外援夯	sports
資安即國安蔡：建國家級資安團隊	politics
豐田逾十款電動車2020～2025年上市	business
運動協會調查》泳足羽網棒籃滿意度不佳	sports
涉勒贖出賣朋友男畏罪自轟亡	society
阿貢火山亂賽程台灣男足連踢3天	sports
大福彩頭獎摃龜	society
川島慶三再見安軟銀奪回「日本一」	sports
無照騎三輪重機自撞妻女拋飛亡	society
結婚50年／病夫殺72歲老妻砍30刀鎚爆頭	society
副駕喊不要停害死女童二審依殺童共犯重判	society
新談判倒數美要中交承諾細節	politics
女鬧婚宴自稱黨工時力︰她非黨員	society
《財經觀測站》把股市春藥當補藥	business
重機騎士卡車底熱心人抬車救援	society
立院三讀非職業外交官上限調至15％	politics
報復中國美貿易政策趨嚴	business
理光盃女子日巡賽》好手感延續盧曉晴單獨領先	sports
奧客訂56杯飲料不取還嗆敢報警就砸店	society
被害人可參與訴訟／可避免對死者家屬二次傷害	society
撒錢大叔1年舉報2千案	society
挑戰布拉障礙逾2公尺外援夯	sports
澳盛︰專注提供高科技業金融服務	business
國防部：18趴分10年調降緩和衝擊	politics
ABL》寶島夢想家主場開幕戰5200球迷相挺	sports
大巨蛋弊案4被告聲請解除境管	business
本週油價調漲1角	business
重機飆進國道怪導航凸槌	society
先輸19分倒贏20分勇士拔刺	sports
負責維修戰術輪車兩士官長竊軍料給業者	society
林泓育偷吃疑雲爆對象為女大生	sports
總仔忍住不喊卡南山女將成功進化	sports
醉漢拍車窗遭女駕駛友人圍毆	society
黑色正確！騎士奪7連勝	sports
劉泰英：一例一休這樣吵法對勞工不利	business
國民法官的資格	society
萬事達卡、中華電合作HamiWallet升級	business
為了女友愛上烘焙…就這樣被醉駕奪走命	society
戴鋼鐵人面具搶超商父掩飾他出國	society
博通3.9兆提親高通料將拒絕	business
建置新南向金服平台天逸明年擬併購上市	business
綠屋頂整合門檻可望降至50戶	business
短報1.5億空污費聚紡負責人詐欺罪起訴	business
人民幣存款餘額創27月新高	business
交警搭小黃追逮落跑酒駕男驚呆	society
辜成允跌死晶華總座、名建築師有責	society
反特攻操演黑鷹、海鷗降國防部	politics
職棒轉業餘林志祥月薪少近30萬	sports
為專利費用撕破臉蘋果新機擬拒高通晶片	business
漁工鬥毆印尼打趴菲律賓1死5傷	society
慶富找到金主?海軍態度轉趨曖昧	politics
強制車險酒駕加費明年3月3600元起跳	business
狗狗暴衝拉倒鐵柵門壓死女主人	society
曾被威脅？史砲轟老東家「像馬戲團」	sports
申皓瑋敲首轟中職聯隊遭逆轉惜敗	sports
證券行情表、證券表格	business
主管酒駕撞分隔島亡3越勞共乘受傷	society
民進黨籲團結勞基修法下週出委員會	business
接見美國訪團蔡英文︰增列預算強化國防	politics
大樂透頭獎摃龜	society
激勵加薪員工薪資列報上限調高	business
世界大賽》太空人脫魯了遊騎兵改當爐主	sports
慶富找到金主?王定宇：放煙幕彈	politics
米店夫妻為錢尋短夫自焚傷重不治	society
汽車隔熱紙大廠曾因勞檢不合格罰5萬	society
電競NB出貨急拉藍天旺到明年農曆年	business
毒海沉淪10年的代價…女兒出生日落網淚崩	society
梁國源︰3錯誤假設經濟溫水煮青蛙	business
無良藥頭A利潤毒品摻肥料	society
刑法將修╱殺人致死無限追訴彭婉如劉邦友案可望解套	society
吳永盛獲沙大單週最佳運動員	sports
yes123調查︰79.3％企業計畫加薪	business
核四維護費立院刪1億通過	business
兩件球衣拍賣178萬這就是萌神	sports
一層樓隔15間出租公寓大火1死	society
球員都愛他！艾圖維2大獎連霸	sports
數幣機點10萬需先分類2小時	society
世界青少年桌球賽》林昀儒臂傷男團無緣4強	sports
三星7奈米難產台積大吃高通訂單	business
公車散熱蓋成血滴子砸昏騎士	society
稅改拚年底過關有兩大罩門	business
嫩男說想變性醫師建議仔細評估	society
第1場最難打簡浩展現老將價值	sports
澳聯5台將齊上林智勝開轟最猛	sports
星期專訪》「不論五缺或一例一休賴揆展現企圖心和執行力」許勝雄:可以捲袖子拚經濟了	business
台中豪宅宝格億豐粘家2.17億買2戶	business
南英OB賽》新人王好「薪」情詹子賢挑戰翻倍	sports
一下進一下退…路上「跳探戈」運將醉撞17車	society
從小立志從警任職7天車禍亡	society
賴文祥前進緬甸笑稱青暝不怕槍	business
英10年首次升息美利率維持不變	business
花10億研發AR、VR廣達Q3毛利下滑	business
堆高機貨叉戳破木條2億元K毒意外露餡	society
幻象失聯逾一週縮小範圍定位	politics
國民黨首波徵召月底前出爐	politics
世界盃亞洲區資格賽》期盼為國爭光陳盈駿卻逢生涯最重傷	sports
太陽能費率降幅縮小業者：再低就沒人做了	business
擴產iPhoneSE緯創傳在印度覓地設新廠	business
內幕追蹤》出錯圖樣龔中誠任內定稿	politics
「球哥」最嫰大三元超越詹皇	sports
威力猶如迫擊砲要價逾百萬	society
外資狂倒131億元法人:台股趨勢未反轉	business
警包庇賭場案延燒19人漏夜偵訊	society
新南向工作小組鄧振中任召集人	politics
《國際現場》北海油管破裂原油升破65美元	business
強吻網友手伸裙底男大生賠42萬	society
中和大火／縱火犯「無法」強制治療…易成治安未爆彈	society
田本玉「過度換氣」子弟兵逆轉勝補償	sports
男入香閨沒達本壘被告挨酸「只剩1張嘴」	society
林美珠︰透過機制把關避免過勞	business
台銀拚主題週祭大獎衝票房	sports
租不起金店面往上租銀樓面	business
揭發秦偉獸行第一人濱小步訂婚戒宅配不翼而飛	society
美學者︰中難改惡習科技冷戰難避免	politics
林政賢今先發力破5局關卡	sports
瘖啞台灣英雄又偷又搶法官不給減刑	society
國際油價強彈下週油價估漲3到4角	business
全家砸百億搶攻電商市場	business
黑幫介入政黨警署不再沒轍	society
高思博想選南市長高育仁：不贊成	politics
智慧棒球內藏投手玄機	sports
拐友人女兒嘿咻蛋蛋大小粒成鐵證	society
收賄罪認定法界籲修法解決	politics
稅改拚年底過關有兩大罩門	business
開臉書直播試槍網友報警就栽了	society
分析師：比特幣泡沫破裂對金融市場影響不大	business
賴母麵攤搬離傷心地淚水止不住思念	society
150kg司機激瘦80kg換身分證戶政員不信	society
台灣技術領先世界施振榮勉當AI先行者	business
誰開我的車？酒駕撞死女騎士裝傻	society
瑞莎為拿我國籍烏克蘭使館屢刁難	politics
台股短線盤整汰弱留強盼明年	business
愛不到俏老闆娘狠員工割喉奪命	society
報復女友離家水電工攜2幼女燒炭3亡	society
搶救獵雷艦案銀行團求助金管會	politics
「憲」場直擊》打亞冠賽比「台日賽」更緊張更想贏	sports
賴揆：內閣隨時檢討沒固定時間	politics
「台灣隊加油區」門票快搶光	sports
諸羅山盃》領社區隊躋身8強李致霖可望飆進名校	sports
國際現場》iPhoneX14國感恩節上架	business
央行今理監事會議估利率連六凍	business
理事長直選「大鬥法」林德福：再溝通	sports
酒駕撞傷高中老師消防員逃回隊部	society
擺脫證所稅陰霾台股量近8年新高	business
從承租到經營中信可望洲際作主	sports
證券行情表、證券表格	business
YY棒球訓練營》拚明年上大聯盟張育成加練三壘	sports
政院籌組促轉會動用第二預備金	politics
母攜2子女燒炭》如果再早一點發現就好幼園老師仍自責	society
台灣巴拉圭經濟合作協定三讀	politics
造船、造艦、離岸風電台船營收將三分天下	business
國機國造更近了漢翔與48供應商簽約	business
水利會改制公務機關今拚付委	politics
彰化縣長選戰》搞黑道大整合？藍綠隔空交火	politics
世足賽》半世紀來無人連霸德國拚了	sports
威力彩頭獎連28摃	society
李明哲判刑美國務院促中國放人	politics
練靶射爛女騎士臉空氣槍玩家收押	society
有財力投標者恐剩壽險大咖	business
小檔案》封測技術CoWoS與InFO	business
APEC》支持女權台美澳成立婦女基金	politics
松菸富邦槍擊案槍手雲林落網	society
FA權利在手黃浩然考慮中	sports
威力彩頭獎連24摃	society
太陽能業者轟政府變屋頂仲介者	business
大樂透頭獎連13摃	society
朝野都買帳賴揆首戰輕騎過關	politics
惡煞劫超商綁人店員「殭屍跳」求救	society
綠委建議政院對修法道歉	business
公平會扯後腿1家樂眾家愁	business
保險黃牛集團教裝殘詐2400萬	society
昔為皇家齊拚冠今攜手「東山再起」	sports
台達電工業自動化收成電動車起飛	business
民進黨︰若無共識促轉條例直接表決	politics
巡官與小警平日認真無負評	society
點擊人物》168公分無極限艾圖維拚雙料MVP	sports
SBL明開打機票、手機「禮讚」球迷	sports
「想看松坂投球！」號召力更勝曼尼	sports
臉骨折歸隊他領公牛衝業績	sports
聯結車閃避黑豬豬遭輾死車自撞	society
SBL》百分百陳堅恩送達欣第一敗	sports
車禍地點都一樣大數據揪詐保	society
鐵皮停車場大火吞噬11車	society
中國信託發行LEXUS聯名卡星展銀椎心	business
台灣大賽》最鮮肉的一轟小阿飛8打點驚奇	sports
小摩看壞鴻海目標價降至90元	business
役政署長闖軍營挨批座車司機調職	politics
欣裕台提停止凍結資產訴訟	politics
今彩539頭獎13注中獎金大縮水	society
生活市集結盟團購網愛合購	business
追訴期剩4個月逃亡23年沒回過家性侵通緝犯落網	society
黨產會對婦聯會下通牒26日前協商未果就開鍘	politics
立委提案》加班可加成換補休工商界︰勞工難受惠	business
分手的策略故意暴露缺點也是一招	society
運動員第二春系列報導／永遠棒球人揮棒賣餃子	sports
衛星導航變迷航女開車卡山溝	society
亞冠賽》羅德教練盛讚陳冠宇歸功情蒐	sports
7隊憑什麼？進入大谷射程	sports
鮮活果汁前3季EPS9.26元	business
越配報案警嗆滾回自己國家	society
政府代拆立委、民團︰應排除自劃都更	business
家屬放棄急救鼎玉鉉老闆娘拔管	society
教頭：落敗不是結束，是開始	sports
SBL》韋總「信任籃球」郭少傑扮板凳暴徒	sports
「台灣噴射機」改裝連豪哥都叫好	sports
職棒首蹲捕陳重羽夠「穩」重	sports
《阿政》威士忌值10萬追劇鴛鴦盜摸走	society
李明哲判刑》李凈瑜：即使一天都是非常重的刑責	politics
戲院小開家遭竊電眼揪賊	society
資源回收站驚見日製軍用子彈	society
民進黨高雄市長初選參與者多盼提前	politics
中國毛巾傾銷落日調查損害我產業	business
新南向國家首達陣台菲更新投保協定	business
茂林銅鑼廠明年產線增一倍訂單入手	business
南英OB賽》郭泓志返美復健人沒到禮數周到	sports
產學合作光寶培育本土人才	business
擊斃賊警出庭︰護民的槍當然要用	society
企聯女壘頒獎杜雅婷奪5獎	sports
哈登致命2犯綠衫軍逆轉	sports
總預算案審查時程延後》國民黨反怪民進黨排爭議法案	politics
徐生明盃》兩外籍裁判自費來台「做功德」	sports
「怪物」兩樣情》史坦頓自學成才靠怪力和毅力	sports
彰顯國防自主蔡年終記者會將移師中科院	politics
共享運具正夯單車、汽機車搶市	business
體總狀況外要「關閉」無權管理的協會入會網頁	sports
揪團去爬嘉明湖廂型車逆向撞貨車8傷	society
防彈總統座車運抵月底交車	politics
色魔誆「補陽驅鬼」性侵4女73次	society
重機男墜山谷身亡同伴路過渾然不知	society
印尼女看護想脫逃豪宅墜樓亡	society
鄭達鴻難過被釋出！相信自己還能打	sports
挑戰英特爾高通伺服器晶片供貨	business
新南向最大投資石化園區擬落腳印度	business
冬盟》「娶某前」林立連2天敲超前分	sports
大福彩頭獎摃龜	society
外役監逃犯與妻雙載警狂追7公里	society
罵綠蛆噁心寄生女拗沒侮辱意圖	society
年終賽》扳倒印度一哥周天成開胡	sports
國民黨拒繳8.6億智庫建物被查封	politics
po文跨年嗆放詐彈兩男被逮	society
